ric,data_load,capitalization,current_price,ticker
SQM.N,2026-03-24,20.295011,75.39,SQM.N
SQNNY.PK,2026-03-24,5.845831,7.82,SQNNY.PK
SR.N,2026-03-24,5.343513,90.42,SR.N
SRAD.O,2026-03-24,5.838526,19.53,SRAD.O
SRAWY.PK,2026-03-24,1.094831,17.3,SRAWY.PK
SRCE.O,2026-03-24,1.656883,68.1,SRCE.O
SRE.N,2026-03-24,61.055936,93.46,SRE.N
SREA.N,2026-03-24,61.055936,21.91,SREA.N
SREDY.PK,2026-03-24,7.74154,31.66,SREDY.PK
SRGHY.PK,2026-03-24,9.337802,15.77,SRGHY.PK
SRHBY.PK,2026-03-24,1.364569,7.84,SRHBY.PK
SRJN.N,2026-03-24,5.343513,24.65,SRJN.N
SRPT.O,2026-03-24,1.859369,17.71,SRPT.O
SRRK.O,2026-03-24,5.015796,43.66,SRRK.O
SRTOY.PK,2026-03-24,18.400773,19.46,SRTOY.PK
SRTTY.PK,2026-03-24,6.221648,6.39,SRTTY.PK
SRUUF.PK,2026-03-24,6.206346,18.5,SRUUF.PK
SSAAY.PK,2026-03-24,7.361192,3.78,SSAAY.PK
SSB.N,2026-03-24,8.887961,90.63,SSB.N
SSD.N,2026-03-24,7.093411,171.33,SSD.N
SSDOY.PK,2026-03-24,7.537714,19.49,SSDOY.PK
SSEZY.PK,2026-03-24,40.358167,33.97,SSEZY.PK
SSHBY.PK,2026-03-24,9.58354,0.0,SSHBY.PK
SSII.O,2026-03-24,0.952348,4.9,SSII.O
SSL.N,2026-03-24,7.927994,12.23,SSL.N
SSLZY.PK,2026-03-24,17.844156,5.6,SSLZY.PK
SSMXY.PK,2026-03-24,5.387711,8.53,SSMXY.PK
SSNC.O,2026-03-24,17.212082,71.27,SSNC.O
SSPGY.PK,2026-03-24,1.84253,0.0,SSPGY.PK
SSPPF.PK,2026-03-24,1.84253,2.51,SSPPF.PK
SSREY.PK,2026-03-24,48.564928,41.11,SSREY.PK
SSRLY.PK,2026-03-24,1.664038,0.0,SSRLY.PK
SSRM.O,2026-03-24,4.969707,24.27,SSRM.O
SSSGY.PK,2026-03-24,16.337992,42.02,SSSGY.PK
SSUMY.PK,2026-03-24,43.600043,35.6,SSUMY.PK
ST.N,2026-03-24,5.043206,34.59,ST.N
STAA.O,2026-03-24,0.916481,18.51,STAA.O
STAEY.PK,2026-03-24,2.267809,11.2,STAEY.PK
STAG.K,2026-03-24,7.069473,36.98,STAG.K
STAG.N,2026-03-24,7.069473,36.98,STAG.N
STBA.O,2026-03-24,1.496666,40.95,STBA.O
STBFY.PK,2026-03-24,8.614865,13.73,STBFY.PK
STC.N,2026-03-24,1.799917,59.17,STC.N
STCAY.PK,2026-03-24,2.692851,0.0,STCAY.PK
STE.N,2026-03-24,21.674581,221.0,STE.N
STEL.K,2026-03-24,1.834908,36.14,STEL.K
STEL.N,2026-03-24,1.834908,36.14,STEL.N
STEP.O,2026-03-24,5.676862,47.64,STEP.O
STEW.K,2026-03-24,1.650114,17.11,STEW.K
STEW.N,2026-03-24,1.650114,17.11,STEW.N
STGW.O,2026-03-24,1.576475,6.22,STGW.O
STHRF.PK,2026-03-24,5.941971,27.96,STHRF.PK
STJNY.PK,2026-03-24,3.676183,0.0,STJNY.PK
STJPF.PK,2026-03-24,8.519568,17.43,STJPF.PK
STLA.K,2026-03-24,19.04723,6.59,STLA.K
STLD.O,2026-03-24,24.143203,166.64,STLD.O
STM.N,2026-03-24,28.467675,31.66,STM.N
STMZF.PK,2026-03-24,16.765575,16.25,STMZF.PK
STN.N,2026-03-24,10.150184,89.03,STN.N
STNE.O,2026-03-24,3.447484,14.06,STNE.O
STNG.K,2026-03-24,3.658594,70.68,STNG.K
STNG.N,2026-03-24,3.658594,70.68,STNG.N
STOHF.PK,2026-03-24,98.431754,38.24,STOHF.PK
STOK.O,2026-03-24,1.975636,33.4,STOK.O
STOSF.PK,2026-03-24,17.844156,5.68,STOSF.PK
STRA.O,2026-03-24,1.896319,83.86,STRA.O
STRC.O,2026-03-24,43.951216,99.86,STRC.O
STRD.O,2026-03-24,43.951216,72.8,STRD.O
STRF.O,2026-03-24,43.951216,96.2,STRF.O
STRK.O,2026-03-24,43.951216,73.63,STRK.O
STRL.O,2026-03-24,12.948669,422.55,STRL.O
STRNY.PK,2026-03-24,11.73942,39.89,STRNY.PK
STRV.N,2026-03-24,0.984976,42.42,STRV.N
STT.N,2026-03-24,34.347677,123.23,STT.N
STT_pg.N,2026-03-24,34.347677,21.95,STT_pg.N
STUB.K,2026-03-24,2.454262,6.88,STUB.K
STUB.N,2026-03-24,2.454262,6.88,STUB.N
STVN.K,2026-03-24,4.48207,14.8,STVN.K
STVN.N,2026-03-24,4.48207,14.8,STVN.N
STWD.K,2026-03-24,6.44612,17.39,STWD.K
STWD.N,2026-03-24,6.44612,17.39,STWD.N
STX.O,2026-03-24,90.510732,404.02,STX.O
STZ.N,2026-03-24,26.438214,152.46,STZ.N
SU.N,2026-03-24,74.970989,63.19,SU.N
SUBCY.PK,2026-03-24,8.1246,26.9,SUBCY.PK
SUEZY.PK,2026-03-24,2.347261,5.7,SUEZY.PK
SUGBY.PK,2026-03-24,2.404046,80.02,SUGBY.PK
SUHJY.PK,2026-03-24,48.534943,16.55,SUHJY.PK
SUI.N,2026-03-24,15.895745,129.04,SUI.N
SUN.N,2026-03-24,13.303236,64.95,SUN.N
SUNB.N,2026-03-24,27.699906,67.13,SUNB.N
SUNC.K,2026-03-24,3.158519,61.31,SUNC.K
SUNC.N,2026-03-24,3.158519,61.31,SUNC.N
SUOPY.PK,2026-03-24,3.623759,20.88,SUOPY.PK
SUPN.O,2026-03-24,2.835899,49.25,SUPN.O
SURRY.PK,2026-03-24,1.912169,1.9,SURRY.PK
SURYY.PK,2026-03-24,26.639046,13.39,SURYY.PK
SUTNY.PK,2026-03-24,21.979329,6.33,SUTNY.PK
SUZ.N,2026-03-24,12.469426,9.79,SUZ.N
SUZRY.PK,2026-03-24,6.966406,13.18,SUZRY.PK
SVAUF.PK,2026-03-24,1.173696,3.35,SVAUF.PK
SVICY.PK,2026-03-24,1.173696,0.0,SVICY.PK
SVJTL.PK,2026-03-24,19.324818,0.0,SVJTL.PK
SVKEF.PK,2026-03-24,39.062477,20.64,SVKEF.PK
SVLLY.PK,2026-03-24,1.653308,0.0,SVLLY.PK
SVM.N,2026-03-24,2.071318,9.38,SVM.N
SVMB.PK,2026-03-24,1.055099,1.9,SVMB.PK
SVNBY.PK,2026-03-24,2.016503,20.5,SVNBY.PK
SVNDF.PK,2026-03-24,33.652249,12.28,SVNDF.PK
SVNDY.PK,2026-03-24,33.652249,13.05,SVNDY.PK
SVNLF.PK,2026-03-24,29.099417,14.8,SVNLF.PK
SVNLY.PK,2026-03-24,29.099417,7.38,SVNLY.PK
SVRA.O,2026-03-24,1.03966,5.08,SVRA.O
SVTRF.PK,2026-03-24,11.73942,43.55,SVTRF.PK
SVV.N,2026-03-24,1.207892,7.79,SVV.N
SW.N,2026-03-24,20.28862,38.7,SW.N
SWBKY.PK,2026-03-24,2.398514,0.0,SWBKY.PK
SWCXY.PK,2026-03-24,2.513937,0.0,SWCXY.PK
SWDBY.PK,2026-03-24,39.880862,36.28,SWDBY.PK
SWDHY.PK,2026-03-24,1.637597,15.95,SWDHY.PK
SWDR.PK,2026-03-24,2.835091,15.25,SWDR.PK
SWGAY.PK,2026-03-24,11.363124,10.92,SWGAY.PK
SWK.N,2026-03-24,10.856074,69.91,SWK.N
SWKS.O,2026-03-24,8.193858,54.49,SWKS.O
SWOBY.PK,2026-03-24,13.774019,20.97,SWOBY.PK
SWPLY.PK,2026-03-24,17.860529,0.0,SWPLY.PK
SWPMY.PK,2026-03-24,13.715976,0.0,SWPMY.PK
SWRAY.PK,2026-03-24,13.434822,10.98,SWRAY.PK
SWRBY.PK,2026-03-24,13.434822,8.58,SWRBY.PK
SWX.N,2026-03-24,6.202859,85.83,SWX.N
SWYBY.PK,2026-03-24,1.70511,2.46,SWYBY.PK
SXGCF.PK,2026-03-24,1.523746,5.88,SXGCF.PK
SXI.N,2026-03-24,3.080461,254.19,SXI.N
SXT.N,2026-03-24,3.609628,84.83,SXT.N
SXYAY.PK,2026-03-24,26.152483,16.36,SXYAY.PK
SYANY.PK,2026-03-24,6.603095,16.0,SYANY.PK
SYBT.O,2026-03-24,1.902341,64.46,SYBT.O
SYF.N,2026-03-24,23.132532,66.55,SYF.N
SYIEY.PK,2026-03-24,11.331992,20.23,SYIEY.PK
SYK.N,2026-03-24,127.278426,332.59,SYK.N
SYM.O,2026-03-24,31.674236,52.6,SYM.O
SYNA.O,2026-03-24,2.823785,72.91,SYNA.O
SYNSY.PK,2026-03-24,5.45758,9.07,SYNSY.PK
SYRE.O,2026-03-24,3.358377,42.76,SYRE.O
SYXTY.PK,2026-03-24,4.140944,0.0,SYXTY.PK
SYXZF.PK,2026-03-24,4.140944,0.0,SYXZF.PK
SYY.N,2026-03-24,39.080741,81.6,SYY.N
SZGPY.PK,2026-03-24,2.527594,4.5,SZGPY.PK
SZHFY.PK,2026-03-24,8.199583,395.0,SZHFY.PK
SZKMY.PK,2026-03-24,23.790059,48.54,SZKMY.PK
SZLMY.PK,2026-03-24,29.760635,52.67,SZLMY.PK
T.N,2026-03-24,201.3366,28.76,T.N
TAC.N,2026-03-24,3.56999,12.03,TAC.N
TAGYY.PK,2026-03-24,2.816273,5.68,TAGYY.PK
TAK.N,2026-03-24,56.876798,17.86,TAK.N
TAL.N,2026-03-24,6.782743,11.15,TAL.N
TALO.K,2026-03-24,2.551312,15.14,TALO.K
TALO.N,2026-03-24,2.551312,15.14,TALO.N
TAP.N,2026-03-24,7.487073,41.94,TAP.N
TAPa.N,2026-03-24,7.487073,47.88,TAPa.N
TARS.O,2026-03-24,2.729212,64.13,TARS.O
TASK.O,2026-03-24,0.996174,11.0,TASK.O
TATLY.PK,2026-03-24,24.943874,9.25,TATLY.PK
TATYY.PK,2026-03-24,1.959614,17.75,TATYY.PK
TAVHY.PK,2026-03-24,2.452015,27.05,TAVHY.PK
TBABY.PK,2026-03-24,7.249919,35.11,TBABY.PK
TBB.N,2026-03-24,201.3366,21.59,TBB.N
TBBB.K,2026-03-24,3.852722,33.57,TBBB.K
TBBB.N,2026-03-24,3.852722,33.57,TBBB.N
TBBK.O,2026-03-24,2.267496,53.74,TBBK.O
TBLA.O,2026-03-24,0.874435,3.15,TBLA.O
TBNGY.PK,2026-03-24,1.973807,4.25,TBNGY.PK
TBPH.O,2026-03-24,0.753261,14.75,TBPH.O
TBVPY.PK,2026-03-24,8.477779,33.46,TBVPY.PK
TCBI.O,2026-03-24,4.154711,93.97,TCBI.O
TCBIO.O,2026-03-24,4.154711,21.88,TCBIO.O
TCBK.O,2026-03-24,1.515581,47.14,TCBK.O
TCCPY.PK,2026-03-24,3.250545,5.77,TCCPY.PK
TCEHY.PK,2026-03-24,598.660443,64.56,TCEHY.PK
TCGGY.PK,2026-03-24,1.867152,36.0,TCGGY.PK
TCLXY.PK,2026-03-24,3.610853,0.0,TCLXY.PK
TCNNF.PK,2026-03-24,1.224779,6.37,TCNNF.PK
TCOM.O,2026-03-24,33.125136,51.32,TCOM.O
TCTZF.PK,2026-03-24,598.660443,64.77,TCTZF.PK
TCYBY.PK,2026-03-24,2.447476,0.0,TCYBY.PK
TD.N,2026-03-24,156.303366,93.63,TD.N
TDBOY.PK,2026-03-24,3.060836,31.46,TDBOY.PK
TDC.N,2026-03-24,2.483868,26.94,TDC.N
TDG.N,2026-03-24,65.112324,1152.97,TDG.N
TDHOY.PK,2026-03-24,11.538522,11.57,TDHOY.PK
TDOC.K,2026-03-24,0.977612,5.48,TDOC.K
TDS.N,2026-03-24,4.892511,43.03,TDS.N
TDW.N,2026-03-24,3.739826,75.44,TDW.N
TDY.N,2026-03-24,28.892722,623.8,TDY.N
TE.N,2026-03-24,1.850718,6.84,TE.N
TEAM.O,2026-03-24,19.625197,74.41,TEAM.O
TECH.O,2026-03-24,8.135571,52.0,TECH.O
TECK.K,2026-03-24,23.591308,48.22,TECK.K
TEF.N,2026-03-24,23.315694,3.81,TEF.N
TEGPY.PK,2026-03-24,2.759766,12.05,TEGPY.PK
TEICY.PK,2026-03-24,0.94645,0.0,TEICY.PK
TEL.N,2026-03-24,58.918668,200.79,TEL.N
TELDY.PK,2026-03-24,7.253496,12.56,TELDY.PK
TELFY.PK,2026-03-24,23.315694,4.06,TELFY.PK
TELNF.PK,2026-03-24,23.938613,17.8,TELNF.PK
TELNY.PK,2026-03-24,23.938613,17.11,TELNY.PK
TEM.O,2026-03-24,8.784939,49.14,TEM.O
TEN.N,2026-03-24,1.146054,38.04,TEN.N
TENB.O,2026-03-24,2.328772,20.27,TENB.O
TEO.N,2026-03-24,1.439526,11.6,TEO.N
TEPCY.PK,2026-03-24,3.624894,6.37,TEPCY.PK
TER.O,2026-03-24,47.580484,303.92,TER.O
TERN.O,2026-03-24,5.268531,49.61,TERN.O
TEVA.K,2026-03-24,34.056195,28.77,TEVA.K
TEVA.N,2026-03-24,34.056195,28.77,TEVA.N
TEX.N,2026-03-24,6.767424,59.52,TEX.N
TEZNY.PK,2026-03-24,21.869557,32.74,TEZNY.PK
TFC.N,2026-03-24,55.671697,44.86,TFC.N
TFII.K,2026-03-24,8.591506,104.52,TFII.K
TFIN.N,2026-03-24,1.360063,57.16,TFIN.N
TFIN.O,2026-03-24,1.360063,57.16,TFIN.O
TFPM.K,2026-03-24,6.518256,31.65,TFPM.K
TFSL.O,2026-03-24,3.807346,13.57,TFSL.O
TFX.N,2026-03-24,4.678629,105.85,TFX.N
TGB.N,2026-03-24,2.167264,5.95,TGB.N
TGIOY.PK,2026-03-24,1.666192,0.0,TGIOY.PK
TGLS.K,2026-03-24,1.808299,40.42,TGLS.K
TGLS.N,2026-03-24,1.808299,40.42,TGLS.N
TGLVY.PK,2026-03-24,1.148311,0.48,TGLVY.PK
TGNA.K,2026-03-24,0.0,0.0,TGNA.K
TGNA.N,2026-03-24,0.0,0.0,TGNA.N
TGONF.PK,2026-03-24,1.913814,14.2,TGONF.PK
TGOPY.PK,2026-03-24,36.795647,9.02,TGOPY.PK
TGOSY.PK,2026-03-24,3.08456,37.32,TGOSY.PK
TGS.N,2026-03-24,2.400859,32.96,TGS.N
TGSGY.PK,2026-03-24,2.447442,12.45,TGSGY.PK
TGT.N,2026-03-24,52.046693,114.93,TGT.N
TGTX.O,2026-03-24,4.862507,30.45,TGTX.O
TGVSY.PK,2026-03-24,14.353866,5.0,TGVSY.PK
THC.N,2026-03-24,17.689144,203.41,THC.N
THCLY.PK,2026-03-24,8.848324,0.0,THCLY.PK
THDDY.PK,2026-03-24,2.342796,20.98,THDDY.PK
THG.N,2026-03-24,6.018266,171.22,THG.N
THKLY.PK,2026-03-24,3.455796,14.62,THKLY.PK
THLLY.PK,2026-03-24,56.971782,55.7,THLLY.PK
THNBY.PK,2026-03-24,10.551338,38.25,THNBY.PK
THNPY.PK,2026-03-24,7.037735,39.63,THNPY.PK
THNUY.PK,2026-03-24,1.751407,9.85,THNUY.PK
THO.N,2026-03-24,4.231343,80.45,THO.N
THQQF.PK,2026-03-24,1.063905,5.1,THQQF.PK
THR.N,2026-03-24,1.609794,48.98,THR.N
THRM.O,2026-03-24,0.874278,28.64,THRM.O
THS.N,2026-03-24,1.233368,24.43,THS.N
THUPY.PK,2026-03-24,2.322675,10.95,THUPY.PK
THYCY.PK,2026-03-24,2.596887,5.42,THYCY.PK
TIAIY.PK,2026-03-24,15.688958,8.2,TIAIY.PK
TIC.N,2026-03-24,1.713939,7.75,TIC.N
TIGO.O,2026-03-24,12.452832,74.55,TIGO.O
TIGR.O,2026-03-24,1.214813,6.83,TIGR.O
TIIAY.PK,2026-03-24,15.688958,7.16,TIIAY.PK
TILE.O,2026-03-24,1.489082,25.69,TILE.O
TIMB.K,2026-03-24,12.305522,25.68,TIMB.K
TIMB.N,2026-03-24,12.305522,25.68,TIMB.N
TINLY.PK,2026-03-24,1.935431,9.75,TINLY.PK
TIPLX.O,2026-03-24,2.490403,24.24,TIPLX.O
TIPMX.O,2026-03-24,2.490403,22.96,TIPMX.O
TIPPX.O,2026-03-24,2.490403,22.73,TIPPX.O
TIPRX.O,2026-03-24,2.490403,24.76,TIPRX.O
TIPWX.O,2026-03-24,2.490403,24.36,TIPWX.O
TISCY.PK,2026-03-24,16.439099,26.33,TISCY.PK
TJX.N,2026-03-24,173.7881,156.5,TJX.N
TK.N,2026-03-24,1.033532,11.91,TK.N
TKAMY.PK,2026-03-24,5.704987,9.31,TKAMY.PK
TKC.N,2026-03-24,5.384001,6.14,TKC.N
TKCBY.PK,2026-03-24,1.324982,23.5,TKCBY.PK
TKCM.PK,2026-03-24,15.216315,0.01,TKCM.PK
TKCYY.PK,2026-03-24,6.528343,0.0,TKCYY.PK
TKECF.PK,2026-03-24,6.352806,3.55,TKECF.PK
TKECY.PK,2026-03-24,6.352806,4.13,TKECY.PK
TKFOY.PK,2026-03-24,6.176925,12.73,TKFOY.PK
TKGBY.PK,2026-03-24,12.734399,3.24,TKGBY.PK
TKGSY.PK,2026-03-24,17.00511,23.24,TKGSY.PK
TKGZY.PK,2026-03-24,12.734399,0.56,TKGZY.PK
TKHVY.PK,2026-03-24,9.205462,67.0,TKHVY.PK
TKKYY.PK,2026-03-24,3.366519,7.88,TKKYY.PK
TKMTY.PK,2026-03-24,5.96109,10.2,TKMTY.PK
TKO.N,2026-03-24,37.714596,194.28,TKO.N
TKOMF.PK,2026-03-24,83.705346,42.5,TKOMF.PK
TKOMY.PK,2026-03-24,83.705346,41.5,TKOMY.PK
TKPHF.PK,2026-03-24,56.876798,34.05,TKPHF.PK
TKR.N,2026-03-24,6.907329,98.99,TKR.N
TKYMY.PK,2026-03-24,1.693573,11.88,TKYMY.PK
TKYVY.PK,2026-03-24,7.409932,6.3,TKYVY.PK
TLGPY.PK,2026-03-24,42.119055,18.78,TLGPY.PK
TLK.N,2026-03-24,17.788623,18.64,TLK.N
TLLXY.PK,2026-03-24,31.094947,59.86,TLLXY.PK
TLN.O,2026-03-24,14.118755,311.02,TLN.O
TLPFY.PK,2026-03-24,3.429804,28.75,TLPFY.PK
TLRY.O,2026-03-24,0.75147,6.45,TLRY.O
TLSNY.PK,2026-03-24,19.240876,9.78,TLSNY.PK
TLTZY.PK,2026-03-24,13.646136,10.14,TLTZY.PK
TLX.O,2026-03-24,2.968687,9.13,TLX.O
TM.N,2026-03-24,326.108717,210.64,TM.N
TMBBY.PK,2026-03-24,6.488881,9.05,TMBBY.PK
TMC.O,2026-03-24,2.09227,5.06,TMC.O
TMDX.O,2026-03-24,3.844619,112.08,TMDX.O
TME.N,2026-03-24,15.557659,9.97,TME.N
TMHC.K,2026-03-24,5.714513,59.32,TMHC.K
TMHC.N,2026-03-24,5.714513,59.32,TMHC.N
TMHTY.PK,2026-03-24,5.513107,0.0,TMHTY.PK
TMICF.PK,2026-03-24,4.769648,33.1,TMICF.PK
TMICY.PK,2026-03-24,4.769648,33.98,TMICY.PK
TMKVY.PK,2026-03-24,3.854957,0.0,TMKVY.PK
TMO.N,2026-03-24,177.614047,478.12,TMO.N
TMP.N,2026-03-24,1.093463,75.86,TMP.N
TMRAY.PK,2026-03-24,3.445495,11.43,TMRAY.PK
TMSNY.PK,2026-03-24,6.585239,91.94,TMSNY.PK
TMTNY.PK,2026-03-24,11.624994,28.71,TMTNY.PK
TMUS.O,2026-03-24,230.024865,208.76,TMUS.O
TNABY.PK,2026-03-24,21.148412,14.12,TNABY.PK
TNC.N,2026-03-24,1.18831,65.99,TNC.N
TNDM.O,2026-03-24,1.714298,25.09,TNDM.O
TNET.K,2026-03-24,1.839938,38.9,TNET.K
TNET.N,2026-03-24,1.839938,38.9,TNET.N
TNGX.O,2026-03-24,2.705381,18.96,TNGX.O
TNISY.PK,2026-03-24,2.794703,7.1,TNISY.PK
TNK.N,2026-03-24,2.404284,69.4,TNK.N
TNL.N,2026-03-24,4.427119,70.95,TNL.N
TNLIY.PK,2026-03-24,1.057858,6.3,TNLIY.PK
TNPGY.PK,2026-03-24,4.226935,30.92,TNPGY.PK
TOELF.PK,2026-03-24,116.486706,243.78,TOELF.PK
TOELY.PK,2026-03-24,116.486706,125.65,TOELY.PK
TOIPY.PK,2026-03-24,3.03251,16.18,TOIPY.PK
TOKUY.PK,2026-03-24,7.300601,11.9,TOKUY.PK
TOL.N,2026-03-24,13.067672,137.98,TOL.N
TOMYY.PK,2026-03-24,1.63089,29.15,TOMYY.PK
TOPPY.PK,2026-03-24,8.716742,13.46,TOPPY.PK
TORXF.PK,2026-03-24,3.965967,41.38,TORXF.PK
TOST.K,2026-03-24,16.23284,27.56,TOST.K
TOST.N,2026-03-24,16.23284,27.56,TOST.N
TOTDY.PK,2026-03-24,5.952697,35.7,TOTDY.PK
TOWN.O,2026-03-24,3.058704,33.18,TOWN.O
TOYOF.PK,2026-03-24,326.108717,21.22,TOYOF.PK
TPB.N,2026-03-24,1.67007,87.25,TPB.N
TPC.N,2026-03-24,3.824213,72.44,TPC.N
TPG.O,2026-03-24,15.351573,39.96,TPG.O
TPH.N,2026-03-24,3.974979,46.69,TPH.N
TPL.N,2026-03-24,36.392178,527.87,TPL.N
TPR.N,2026-03-24,29.239883,144.42,TPR.N
TPRKY.PK,2026-03-24,1.587414,7.61,TPRKY.PK
TPZEY.PK,2026-03-24,3.540939,0.0,TPZEY.PK
TR.N,2026-03-24,2.868964,41.28,TR.N
TRATY.PK,2026-03-24,17.394737,43.56,TRATY.PK
TRCSY.PK,2026-03-24,1.085296,0.0,TRCSY.PK
TREX.K,2026-03-24,3.835583,36.92,TREX.K
TREX.N,2026-03-24,3.835583,36.92,TREX.N
TRGP.K,2026-03-24,51.571235,239.92,TRGP.K
TRGP.N,2026-03-24,51.571235,239.92,TRGP.N
TRI.N,2026-03-24,40.420848,91.06,TRI.N
TRIN.O,2026-03-24,1.216017,14.62,TRIN.O
TRIP.O,2026-03-24,1.152142,10.04,TRIP.O
TRKNY.PK,2026-03-24,4.760781,3.36,TRKNY.PK
TRMB.O,2026-03-24,15.633502,66.83,TRMB.O
TRMD.O,2026-03-24,2.672789,26.61,TRMD.O
TRMK.O,2026-03-24,2.462022,41.82,TRMK.O
TRMLF.PK,2026-03-24,19.193435,49.63,TRMLF.PK
TRMOY.PK,2026-03-24,19.193435,46.5,TRMOY.PK
TRN.N,2026-03-24,2.443894,30.61,TRN.N
TRNO.K,2026-03-24,6.483768,61.02,TRNO.K
TRNO.N,2026-03-24,6.483768,61.02,TRNO.N
TROLB.PK,2026-03-24,2.868964,35.0,TROLB.PK
TROW.O,2026-03-24,19.144966,87.98,TROW.O
TROX.N,2026-03-24,1.172421,7.35,TROX.N
TRP.N,2026-03-24,66.491708,63.93,TRP.N
TRPCY.PK,2026-03-24,14.335222,0.0,TRPCY.PK
TRS.O,2026-03-24,1.329513,35.31,TRS.O
TRU.N,2026-03-24,13.786308,71.58,TRU.N
TRUMY.PK,2026-03-24,19.517446,13.26,TRUMY.PK
TRUP.O,2026-03-24,1.140476,26.26,TRUP.O
TRV.N,2026-03-24,63.902625,295.52,TRV.N
TRVI.O,2026-03-24,1.381555,10.76,TRVI.O
TRYIY.PK,2026-03-24,10.203656,13.67,TRYIY.PK
TS.N,2026-03-24,30.285929,57.11,TS.N
TSAT.O,2026-03-24,2.082355,40.71,TSAT.O
TSCDF.PK,2026-03-24,38.557415,5.85,TSCDF.PK
TSCDY.PK,2026-03-24,38.557415,18.46,TSCDY.PK
TSCFY.PK,2026-03-24,2.73558,30.5,TSCFY.PK
TSCO.O,2026-03-24,24.038463,45.67,TSCO.O
TSEM.O,2026-03-24,19.370477,172.13,TSEM.O
TSGMY.PK,2026-03-24,1.024048,99.98,TSGMY.PK
TSGTY.PK,2026-03-24,10.501606,30.9,TSGTY.PK
TSHA.O,2026-03-24,1.304205,4.54,TSHA.O
TSHTY.PK,2026-03-24,1.050878,8.95,TSHTY.PK
TSHXY.PK,2026-03-24,4.758333,0.0,TSHXY.PK
TSLA.O,2026-03-24,1429.113721,380.85,TSLA.O
TSLX.K,2026-03-24,1.724581,18.21,TSLX.K
TSLX.N,2026-03-24,1.724581,18.21,TSLX.N
TSM.N,2026-03-24,1473.207664,338.45,TSM.N
TSN.N,2026-03-24,21.019114,59.7,TSN.N
TSRYF.PK,2026-03-24,2.008776,2.9,TSRYF.PK
TSRYY.PK,2026-03-24,2.008776,2.49,TSRYY.PK
TSUKY.PK,2026-03-24,7.509648,65.31,TSUKY.PK
TSYHY.PK,2026-03-24,3.828993,12.73,TSYHY.PK
TT.N,2026-03-24,94.05278,424.94,TT.N
TTAM.K,2026-03-24,2.710128,14.7,TTAM.K
TTAM.N,2026-03-24,2.710128,14.7,TTAM.N
TTAN.O,2026-03-24,6.361927,67.25,TTAN.O
TTAPY.PK,2026-03-24,1.101571,14.01,TTAPY.PK
TTC.N,2026-03-24,9.065169,93.52,TTC.N
TTD.O,2026-03-24,11.39965,23.95,TTD.O
TTDKY.PK,2026-03-24,24.999145,13.49,TTDKY.PK
TTE.N,2026-03-24,192.431373,89.14,TTE.N
TTEK.O,2026-03-24,8.142412,31.22,TTEK.O
TTI.N,2026-03-24,1.096398,8.17,TTI.N
TTMI.O,2026-03-24,10.531776,101.42,TTMI.O
TTNDY.PK,2026-03-24,24.670601,67.12,TTNDY.PK
TTVSY.PK,2026-03-24,4.014642,13.22,TTVSY.PK
TTWO.O,2026-03-24,37.190639,200.84,TTWO.O
TTWSF.PK,2026-03-24,1.101571,0.26,TTWSF.PK
TU.N,2026-03-24,20.588379,13.19,TU.N
TUFBY.PK,2026-03-24,1.401935,7.03,TUFBY.PK
TUYA.K,2026-03-24,1.544065,2.52,TUYA.K
TUYA.N,2026-03-24,1.544065,2.52,TUYA.N
TV.N,2026-03-24,1.756916,2.86,TV.N
TVTX.O,2026-03-24,2.559703,27.75,TVTX.O
TW.O,2026-03-24,26.395302,124.16,TW.O
TWFG.O,2026-03-24,0.288851,19.22,TWFG.O
TWLO.K,2026-03-24,19.255914,127.09,TWLO.K
TWLO.N,2026-03-24,19.255914,127.09,TWLO.N
TWO.N,2026-03-24,1.196442,11.39,TWO.N
TWO_pa.N,2026-03-24,1.196442,23.4,TWO_pa.N
TWO_pb.N,2026-03-24,1.196442,23.2,TWO_pb.N
TWODY.PK,2026-03-24,4.184689,11.83,TWODY.PK
TWST.O,2026-03-24,2.728371,44.5,TWST.O
TX.N,2026-03-24,7.682177,38.32,TX.N
TXG.O,2026-03-24,2.445178,19.14,TXG.O
TXN.O,2026-03-24,171.740707,188.63,TXN.O
TXNM.K,2026-03-24,6.363186,58.42,TXNM.K
TXNM.N,2026-03-24,6.363186,58.42,TXNM.N
TXRH.O,2026-03-24,11.022684,167.2,TXRH.O
TXT.N,2026-03-24,15.500024,89.03,TXT.N
TY.N,2026-03-24,1.672897,31.26,TY.N
TYABY.PK,2026-03-24,8.095641,0.0,TYABY.PK
TYCMY.PK,2026-03-24,9.51192,32.64,TYCMY.PK
TYEKF.PK,2026-03-24,5.704987,8.85,TYEKF.PK
TYG.N,2026-03-24,1.032574,48.88,TYG.N
TYHOY.PK,2026-03-24,40.90992,20.42,TYHOY.PK
TYIDF.PK,2026-03-24,42.059213,128.0,TYIDF.PK
TYIDY.PK,2026-03-24,42.059213,129.43,TYIDY.PK
TYL.N,2026-03-24,15.005752,349.09,TYL.N
TYOYY.PK,2026-03-24,3.263887,98.4,TYOYY.PK
TYRA.O,2026-03-24,1.967227,36.52,TYRA.O
TYRRY.PK,2026-03-24,3.60497,29.38,TYRRY.PK
TYTMY.PK,2026-03-24,4.834849,0.0,TYTMY.PK
